site_id,start_date,end_date,summer_year,sitename,sponsorname,sponsor_id,meals_type,site_contact,site_phone,site_type
4745,2015-06-22,2015-08-07,2015,SPRING VALLEY LIBRARY,LA MESA-SPRING VALLEY,240,"B, L",JILL WHITTENBERG,619-668-5764,OPEN
3721,2015-06-22,2015-08-07,2015,SPRING VALLEY MIDDLE,LA MESA-SPRING VALLEY,240,L,JILL WHITTENBERG,619-668-5764,OPEN
3833,2015-04-01,2015-04-10,2015,SWEETWATER SPRINGS ELEMENTARY,LA MESA-SPRING VALLEY,240,L,JILL WHITTENBERG,619-668-5764,OPEN
2073,2015-06-22,2015-08-28,2015,LEMON CREST ELEMENTARY,LAKESIDE UNION ELEMENTARY,244,"B, L",SALLY SPERO,619-390-2660,OPEN
3925,2015-08-17,2015-08-28,2015,TIERRA DEL SOL MIDDLE,LAKESIDE UNION ELEMENTARY,244,"B, L",SALLY SPERO,619-390-2600,OPEN
4749,2015-06-22,2015-08-07,2015,BERRY STREET PARK,LEMON GROVE,248,L,ROBIN MCNULTY,619-825-5693,OPEN
4753,2015-06-22,2015-08-07,2015,CHRISTIAN CHURCH PRESCHOOL OF LEMON GROVE,LEMON GROVE,248,L,ROBIN MCNULTY,619-825-5693,CLOSED
4757,2015-06-22,2015-08-07,2015,FIRST BAPTIST CHURCH OF LEMON GROVE,LEMON GROVE,248,L,ROBIN MCNULTY,619-825-5693,CLOSED
2077,2015-06-22,2015-08-07,2015,LEMON GROVE ACADEMY FOR THE SCIENCES AND HUMANITIES,LEMON GROVE,248,L,ROBIN MCNULTY,619-825-5693,OPEN
4761,2015-06-22,2015-08-07,2015,LEMON GROVE PARK,LEMON GROVE,248,L,ROBIN MCNULTY,619-825-5693,OPEN
4765,2015-06-22,2015-08-07,2015,LEMON GROVE REC CENTER,LEMON GROVE,248,PM,ROBIN MCNULTY,619-825-5693,OPEN
31,2015-06-08,2015-08-14,2015,AVVY REINKE YOUTH CENTER,OCEANSIDE UNIFIED,284,"B, L",RICHARD LINSALATO,760-966-4052,OPEN
4789,2015-06-05,2015-08-14,2015,BALDERRAMA COMMUNITY CENTER,OCEANSIDE UNIFIED,284,"B, L",RICHARD LINSALATO,760-966-4052,OPEN
4797,2015-06-08,2015-07-31,2015,BOYS & GIRLS CLUB @ LIBBY ELEMENTARY SCHOOL,OCEANSIDE UNIFIED,284,"B, L",RICHARD LINSALATO,760-966-4052,OPEN
4801,2015-06-09,2015-08-14,2015,BOYS/GIRLS CLUB COUNTRY CLUB LANE,OCEANSIDE UNIFIED,284,"L, PM",RICHARD LINSALATO,760-966-4052,OPEN
589,2015-06-22,2015-06-25,2015,CESAR CHAVEZ MIDDLE,OCEANSIDE UNIFIED,284,L,RICHARD LINSALATO,760-966-4052,OPEN
677,2015-06-15,2015-07-10,2015,CLAIR W. BURGENER ACADEMY,OCEANSIDE UNIFIED,284,"B, L",RICHARD LINSALATO,760-966-4052,OPEN
4809,2015-06-05,2015-08-14,2015,CROWN HEIGHTS RESOURCE CENTER,OCEANSIDE UNIFIED,284,"B, L",RICHARD LINSALATO,760-966-4052,OPEN
893,2015-06-09,2015-07-02,2015,DEL RIO ELEMENTARY,OCEANSIDE UNIFIED,284,B,RICHARD LINSALATO,760-966-4052,OPEN
989,2015-06-22,2015-07-16,2015,E. G. GARRISON ELEMENTARY,OCEANSIDE UNIFIED,284,L,RICHARD LINSALATO,760-966-4052,OPEN
1061,2015-06-15,2015-07-10,2015,EL CAMINO HIGH,OCEANSIDE UNIFIED,284,"B, L",RICHARD LINSALATO,760-966-4052,OPEN
2045,2015-07-06,2015-08-07,2015,LAUREL ELEMENTARY,OCEANSIDE UNIFIED,284,"B, L",RICHARD LINSALATO,760-966-4052,OPEN
4817,2015-06-05,2015-08-14,2015,LIBBY LAKE PARK,OCEANSIDE UNIFIED,284,"B, L",RICHARD LINSALATO,760-966-4052,OPEN
4821,2015-06-15,2015-08-07,2015,LIBBY LAKE RESOURCE COMMUNITY CENTER,OCEANSIDE UNIFIED,284,"L, PM",RICHARD LINSALATO,760-966-4052,OPEN
2221,2015-06-16,2015-07-10,2015,LOUISE FOUSSAT ELEMENTARY,OCEANSIDE UNIFIED,284,B,RICHARD LINSALATO,760-966-4052,OPEN
4825,2015-06-08,2015-08-07,2015,MELBA BISHOP RECREATION CENTER,OCEANSIDE UNIFIED,284,"L, PM",RICHARD LINSALATO,760-966-4052,OPEN
2905,2015-06-08,2015-06-30,2015,OCEAN SHORES HIGH (CONTINUATION),OCEANSIDE UNIFIED,284,"B, L",RICHARD LINSALATO,760-966-4052,OPEN
2913,2015-06-08,2015-07-17,2015,OCEANSIDE HIGH,OCEANSIDE UNIFIED,284,"B, L",RICHARD LINSALATO,790-966-4052,OPEN
3213,2015-06-15,2015-07-24,2015,RAMONA ELEMENTARY,RAMONA CITY UNIFIED,304,L,KATI HARBOUR,760-787-2048,OPEN
4833,2015-06-16,2015-09-04,2015,SALVATION ARMY KROC CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,L,LAUREN LABELLA,619-269-1551,OPEN
4845,2015-06-18,2015-07-23,2015,SDSU UPWARD BOUND,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,"B, L, S",TOMASA MAURICIO,619-594-1899,CAMP
4849,2015-06-18,2015-07-23,2015,SDSU UPWARD BOUND STAR,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,"B, L, S",TOMASA MAURICIO,619-594-1899,CAMP
4853,2015-07-22,2015-08-28,2015,ADAMS REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4857,2015-06-22,2015-08-28,2015,ADMIRAL HARTMAN CYP,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
77,2015-07-23,2015-08-19,2015,ALCOTT ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4861,2015-07-22,2015-08-28,2015,ALLIED GARDENS PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4865,2015-07-22,2015-08-28,2015,AZELEA REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4869,2015-06-22,2015-08-28,2015,BALBOA MORLEY FIELD SPORTS COMPLEX,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4873,2015-06-22,2015-08-28,2015,BAME CDC,SAN DIEGO UNIFIED,340,"L, PM",PAM KOWALSKI,858-627-7332,OPEN
4877,2015-06-22,2015-08-28,2015,BAY VIEW CYP,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4881,2015-03-30,2015-04-24,2015,BAYSIDE COMMUNITY CENTER,SAN DIEGO UNIFIED,340,L,PAM KOWALSKSI,858-627-7332,OPEN
4885,2015-06-22,2015-08-28,2015,CABRILLO CYP,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4889,2015-06-22,2015-08-28,2015,CADMAN RECREATION CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
577,2015-07-23,2015-08-19,2015,CENTRAL ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",PAM KOWALSKI,858-627-7332,OPEN
4893,2015-06-22,2015-08-28,2015,CENTRAL LIBRARY,SAN DIEGO UNIFIED,340,L,PAM KOWALSKI,858-627-7332,OPEN
617,2015-04-13,2015-04-24,2015,CHEROKEE POINT ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4897,2015-06-22,2015-08-28,2015,CHESTERTON CYP,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4901,2015-06-22,2015-08-28,2015,CHOLLAS LAKE PARK & RECREATION CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
637,2015-06-22,2015-07-24,2015,CHOLLAS/MEAD ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4909,2015-07-22,2015-08-28,2015,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
681,2015-06-22,2015-07-31,2015,CLAIREMONT HIGH,SAN DIEGO UNIFIED,340,"B, L",PAM KOWALSKI,858-627-7332,OPEN
4913,2015-07-22,2015-08-28,2015,COLINA DEL SOL PARK & REC,SAN DIEGO UNIFIED,340,L,PAMELA KOWALSKI,858-627-7332,OPEN
801,2015-06-22,2015-08-14,2015,CRAWFORD HIGH,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4921,2015-06-22,2015-08-28,2015,ENCANTO REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4925,2015-06-22,2015-08-28,2015,GATEWAY CYP,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4929,2015-07-22,2015-08-28,2015,GOLDEN HILL RECREATION CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
1593,2015-06-22,2015-08-14,2015,HOOVER HIGH,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4933,2015-06-22,2015-08-28,2015,JACKIE ROBINSON YMCA,SAN DIEGO UNIFIED,340,"L, PM",PAM KOWALSKI,858-627-7332,OPEN
1793,2015-07-23,2015-08-19,2015,JUAREZ ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4937,2015-06-22,2015-08-28,2015,KEARNY MESA PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
1897,2015-07-23,2015-08-19,2015,KIMBROUGH ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
2013,2015-07-23,2015-08-19,2015,LAFAYETTE ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7327,OPEN
2125,2015-06-22,2015-07-31,2015,LINCOLN HIGH,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4941,2015-07-22,2015-08-28,2015,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4949,2015-06-22,2015-08-28,2015,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-624-7332,OPEN
4953,2015-06-22,2015-08-28,2015,MALCOLM X BRANCH LIBRARY,SAN DIEGO UNIFIED,340,L,PAM KOWALSKI,858-627-7332,OPEN
2265,2015-07-23,2015-08-19,2015,MANN MIDDLE,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4957,2015-06-22,2015-08-28,2015,MARTIN LUTHER KING JR REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
2321,2015-07-23,2015-08-19,2015,MASON ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
2385,2015-06-22,2015-07-17,2015,MILLENNIAL TECH MIDDLE,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4961,2015-06-22,2015-08-28,2015,MIRA MESA PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4965,2015-06-22,2015-08-28,2015,MIRAMAR AIRSTATION CHILD YOUTH & TEEN CENTER,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4969,2015-07-22,2015-08-28,2015,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4973,2015-07-22,2015-08-28,2015,MURPHY CANYON KID CONNECTION,SAN DIEGO UNIFIED,340,"L, PM",PAM KOWALSKI,858-627-7332,OPEN
4977,2015-07-22,2015-08-28,2015,MURPHY CANYON YOUTH CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4981,2015-07-22,2015-08-28,2015,NORTH CLAIREMONT PARK & REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4985,2015-07-22,2015-08-28,2015,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4989,2015-06-23,2015-07-17,2015,OFARRELL COMMUNITY SCHOOL,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
4993,2015-06-22,2015-08-28,2015,PACIFIC BEACH PARK & REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAM KOWALSKI,858-627-7332,OPEN
4997,2015-07-22,2015-08-28,2015,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
5005,2015-07-22,2015-08-28,2015,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
3605,2015-06-22,2015-07-31,2015,SERRA HIGH,SAN DIEGO UNIFIED,340,"B, L",PAM KOWALSKI,858-627-7332,OPEN
5017,2015-06-22,2015-08-28,2015,SERRA MESA PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
5021,2015-07-22,2015-08-28,2015,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
5025,2015-06-22,2015-08-28,2015,SKYLINE HILLS REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
5029,2015-06-22,2015-08-28,2015,SOUTH CLAIREMONT PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
5033,2015-07-22,2015-08-28,2015,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
5037,2015-06-22,2015-08-28,2015,STOCKTON REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
5041,2015-06-22,2015-08-28,2015,TIERRASANTA PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
3969,2015-06-17,2015-07-15,2015,TWAIN HIGH,SAN DIEGO UNIFIED,340,"B, L",PAMELA KOWALSKI,858-627-7332,OPEN
5057,2015-07-22,2015-08-28,2015,WILLIE HENDERSON SPORTS COMPLEX,SAN DIEGO UNIFIED,340,"L, PM",PAMELA KOWALSKI,858-627-7332,OPEN
4257,2015-07-23,2015-08-19,2015,ZAMORANO ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",PAM KOWALSKI,858-627-7332,OPEN
105,2015-06-22,2015-07-31,2015,ALVIN M. DUNN ELEMENTARY,SAN MARCOS UNIFIED,348,"B, L",DENA ENGLAND,760-752-1250,OPEN
3497,2015-06-22,2015-08-14,2015,SAN MARCOS ELEMENTARY,SAN MARCOS UNIFIED,348,L,DENA ENGLAND,760-752-1250,OPEN
3501,2015-06-29,2015-08-06,2015,SAN MARCOS HIGH,SAN MARCOS UNIFIED,348,L,DENA ENGLAND,760-752-1250,OPEN
3977,2015-06-18,2015-07-03,2015,TWIN OAKS HIGH,SAN MARCOS UNIFIED,348,L,DENA ENGLAND,760-752-1250,OPEN
237,2015-06-29,2015-07-17,2015,BAYSIDE ELEMENTARY,SOUTH BAY UNION,404,"L, AM",KAREN DENSMORE,619-628-5396,OPEN
5061,2015-06-15,2015-07-22,2015,BOYS AND GIRLS CLUB IMPERIAL BEACH,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5065,2015-06-15,2015-07-22,2015,CASA DE FAMILIA,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5073,2015-06-15,2015-07-22,2015,CESAR CHAVEZ COMMUNITY CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
1093,2015-06-29,2015-07-17,2015,EMORY ELEMENTARY,SOUTH BAY UNION,404,"L, AM",KAREN DENSMORE,619-628-5396,OPEN
1613,2015-06-29,2015-07-17,2015,HOWARD PENCE ELEMENTARY,SOUTH BAY UNION,404,"L, AM",KAREN DENSMORE,619-628-5396,OPEN
1637,2015-06-15,2015-07-22,2015,IMPERIAL BEACH CHARTER,SOUTH BAY UNION,404,"B, L",KAREN DENSMORE,619-628-5396,OPEN
5077,2015-06-15,2015-07-22,2015,MONTGOMERY WALLER RECREACTION CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
2945,2015-06-29,2015-07-17,2015,ONEONTA ELEMENTARY,SOUTH BAY UNION,404,AM,KAREN DENSMORE,619-628-5396,OPEN
5081,2015-06-15,2015-07-22,2015,OTAY RECREATION CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5085,2015-06-15,2015-07-22,2015,ROBERT EGGER SR. SOUTH BAY RECREATION CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5089,2015-06-15,2015-07-22,2015,SAN YSIDRO COMMUNITY ACTIVITY CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5093,2015-06-15,2015-07-22,2015,SILVER WING RECREATION CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5097,2015-06-15,2015-07-22,2015,SPORTS PARK OF IMPERIAL BEACH,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5109,2015-06-20,2015-07-10,2015,UPWARD BOUND #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,"B, L, S",CARRI FIERRO,858-822-3471,CAMP
5113,2015-07-12,2015-07-24,2015,UPWARD BOUND #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,"B, L, S",CARRI FIERRO,858-822-3471,CAMP
5117,2015-06-22,2015-07-24,2015,UPWARD BOUND MATH SCIENCE #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,"B, L, S",CARRI FIERRO,858-822-3471,CAMP
5121,2015-06-22,2015-07-24,2015,UPWARD BOUND MATH SCIENCE #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,"B, L, S",CARRI FIERRO,858-822-3471,CAMP
5125,2015-08-23,2015-08-29,2015,UNIVERSITY OF SAN DIEGO STUDENT SUPPORT SERVICES BRIDGE,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,440,"B, L, S",RYAN JUMAMIL,619-260-7581,CAMP
5129,2015-06-20,2015-07-23,2015,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,440,"B, L, S",CYNTHIA VILLIS,619-260-4686,CAMP
101,2015-06-08,2015-06-26,2015,ALTA VISTA HIGH (CONTINUATION),VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
309,2015-06-09,2015-07-02,2015,BOBIER ELEMENTARY,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
5133,2015-06-05,2015-08-07,2015,BOYS & GIRLS CLUB,VISTA UNIFIED,452,"L, PM",BROCK SMITH,760-726-2170,OPEN
361,2015-06-08,2015-08-07,2015,BREEZE HILL ELEMENTARY,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
409,2015-06-15,2015-07-31,2015,CALIFORNIA/SP ED,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
1253,2015-06-15,2015-07-31,2015,FOOTHILL OAK ELEMENTARY,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
5137,2015-06-15,2015-07-29,2015,KARATE FITNESS NOW,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
5141,2015-06-15,2015-07-31,2015,LUZ DURAN PARK,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
2261,2015-06-08,2015-06-26,2015,MAJOR GENERAL RAYMOND MURRAY HIGH,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
2317,2015-06-15,2015-07-31,2015,MARYLAND ELEMENTARY,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
3225,2015-06-08,2015-06-25,2015,RANCHO BUENA VISTA HIGH,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
3865,2015-06-08,2015-07-31,2015,TEMPLE HEIGHTS ELEMENTARY,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
4101,2015-06-15,2015-07-17,2015,VISTA ADULT TRANSITION CENTER,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
4125,2015-06-12,2015-07-31,2015,VISTA INNOVATION AND DESIGN ACADEMY,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170,OPEN
4133,2015-06-08,2015-06-19,2015,"VISTA MAGNET MIDDLE SCHOOL OF TECHNOLOGY, SCIENCE, AND MATH",VISTA UNIFIED,452,L,BROCK SMITH,760-724-2170,OPEN
5145,2015-06-08,2015-08-14,2015,BRENGLE TERRACE RECREATION CENTER,"VISTA, CITY OF",456,"B, L",KIMBERLY CRAWFORD,760-643-5275,OPEN
